Day of the week,Time of day,LONGITUDE,LATITUDE,Weather,CrashServerity,Lighting,RoadCondition
3,4,149.134976506901,-35.3101075471928,0,0,4,0
1,3,149.078470940244,-35.4235118654262,0,0,0,0
4,3,149.130927539633,-35.337635858948,0,0,4,0
1,3,149.057108936114,-35.345492550025,0,0,0,0
2,3,149.103030549685,-35.2192982509737,0,0,1,0
3,1,149.127827215414,-35.2857267126019,0,0,0,0
4,3,149.126535480649,-35.3122700210077,0,0,0,0
2,3,149.089465836319,-35.3410412099571,0,1,0,0
4,3,149.140783685796,-35.4062374926077,0,0,3,0
3,1,149.134568197541,-35.2877297279303,0,0,0,0
1,4,149.144937750766,-35.4086392241866,0,0,5,0
1,4,149.080061667854,-35.1892744909086,0,0,3,0
5,1,149.114957044617,-35.2780959485394,0,0,0,0
4,3,149.13517285955,-35.2522283848758,0,0,4,0
3,3,149.181720059957,-35.2133264482825,0,0,0,0
3,3,149.149383864355,-35.32308895691,0,0,0,0
2,1,149.110817485243,-35.2635801604148,0,0,0,0
4,3,149.133201148945,-35.270625200472,0,0,3,0
4,4,149.040567335736,-35.3222907640801,0,1,3,0
5,1,149.14767277377,-35.1853226414177,0,0,0,0
6,3,149.14814547836,-35.2825957405466,0,1,0,0
5,2,149.144184882365,-35.1872372780677,0,0,0,0
5,4,149.109438232964,-35.4106385334198,0,0,4,0
3,3,149.062923380613,-35.3054655064773,0,0,5,0
2,3,149.189080530743,-35.2943629939555,0,0,0,0
3,3,149.134781279362,-35.1832817705242,0,1,0,0
1,1,149.16366391784,-35.3406031522921,0,0,0,0
5,3,149.094170287068,-35.4431397946201,0,0,3,0
6,3,149.069749711437,-35.3926220427902,0,0,0,0
4,2,149.044217422249,-35.2434925258248,0,0,0,0
1,1,149.056083212,-35.3790193380363,0,0,0,0
5,1,149.156167449483,-35.342528671621,0,1,0,0
1,2,149.131046150679,-35.2183901185118,1,0,0,0
7,3,149.082731080557,-35.3130886948152,0,0,0,0
3,3,149.129269352386,-35.3095906207084,0,0,0,0
1,3,149.139815005955,-35.290004366373,0,0,0,0
5,1,149.136229244557,-35.2885391298905,0,0,0,0
2,2,149.104149266081,-35.1990368350392,0,1,0,0
2,1,149.057387107001,-35.2392250145063,7,0,3,3
3,3,149.091363625232,-35.4556598432079,0,0,1,0
5,4,149.107208067811,-35.3141528222872,1,0,4,0
3,3,149.064069688431,-35.326058636527,0,0,3,0
7,3,149.095933060351,-35.2293702922701,6,0,0,3
1,1,149.177498347572,-35.3334162861642,0,0,0,0
7,4,149.140280093478,-35.2511144099978,0,0,3,0
2,1,149.098187499141,-35.3504892142414,0,0,0,0
6,3,149.081687644115,-35.4500333335222,0,0,0,0
4,1,149.125771357598,-35.300788759486,6,0,0,3
2,3,149.122556714626,-35.273880177584,0,0,0,0
6,4,149.131174591639,-35.2749893649524,0,0,3,0
4,3,149.048666693582,-35.2433830060954,0,0,0,0
5,1,149.08169854047,-35.3389101654788,0,0,0,0
5,3,149.179160581307,-35.3025910914969,0,1,0,0
1,3,149.18065837803,-35.3030667855498,0,0,0,0
7,3,149.105774448224,-35.4031612015268,0,0,0,0
5,3,149.150160833068,-35.2975723454149,6,0,0,3
3,1,149.110984449446,-35.2652924203129,0,0,0,0
2,1,149.129727093372,-35.277162854006,6,0,0,3
6,1,149.165981350698,-35.3252685784521,0,1,0,0
2,1,149.086875728126,-35.2547384654666,0,0,0,0
1,1,149.18032481677,-35.3386125398014,0,1,0,0
4,3,149.165737092496,-35.3255010661224,6,0,0,3
3,1,149.126540442348,-35.2699378678209,0,0,0,0
3,1,149.170037715628,-35.3813999328229,0,0,0,0
5,3,149.199358782807,-35.3209355522562,0,0,0,0
2,1,149.16476109738,-35.2867032782002,4,0,5,0
3,1,149.076192419582,-35.250526937731,7,0,0,3
6,2,149.097186437696,-35.401248101214,0,0,0,0
7,3,149.130336418348,-35.2730254568967,0,0,0,0
7,4,149.11671044294,-35.448754628261,7,0,3,3
7,4,149.120425917357,-35.2667531708477,0,0,4,0
5,4,149.139334227099,-35.3193047131501,0,0,3,0
4,1,149.076598923603,-35.2904526708756,0,0,0,0
3,3,149.144615462674,-35.2947126762108,0,0,3,0
6,3,149.108158617506,-35.173194099574,0,0,0,0
3,1,149.135095935748,-35.2522194522123,0,0,0,0
5,4,149.131976695461,-35.2602619287389,0,0,3,0
1,3,149.053815754172,-35.2573598512669,0,0,3,0
3,2,149.123381227352,-35.1875560727575,0,0,0,0
3,3,149.129340620564,-35.2759375232665,0,0,0,0
1,3,149.016759301537,-35.1984338152255,6,0,0,3
6,2,149.077691569712,-35.3610562031507,0,1,0,0
6,1,149.095637195106,-35.4348383950325,1,0,0,0
1,1,149.100452595459,-35.3496042986065,0,0,0,0
3,3,149.177635017104,-35.2985375715875,0,0,0,0
4,3,149.136296886691,-35.3036982359682,0,1,4,0
2,1,149.103994086271,-35.3962050164723,0,0,0,0
4,3,149.178865519235,-35.3350456412984,0,0,0,0
5,3,149.129683903466,-35.2776856282999,0,0,0,0
5,3,149.028265573972,-35.2426488840172,0,0,0,0
4,3,149.069100121813,-35.3923159439964,0,0,0,0
4,1,149.138130427219,-35.2187072454639,1,0,0,0
4,4,149.121409592776,-35.1748318964354,0,0,3,0
5,3,149.056476496445,-35.3740803620417,6,0,0,3
1,1,149.112714322955,-35.2689320550316,0,0,0,0
4,3,149.086341565826,-35.1942197901922,0,0,0,0
7,3,149.194852273721,-35.2413364066312,0,0,1,0
2,3,149.119284551709,-35.1862890624913,0,0,0,0
5,2,149.052091537905,-35.3426284522691,6,0,0,3
3,3,149.079411509218,-35.2887747228976,0,0,3,3
6,4,149.071948138144,-35.2175879049033,2,0,4,2
4,3,149.136234118454,-35.2846186417383,0,0,3,0
5,3,149.149951941344,-35.3229789395999,0,0,0,0
7,2,149.171716000717,-35.3841825435158,0,0,0,0
2,3,149.14726303119,-35.3455132863468,0,0,4,0
1,3,149.128818854856,-35.2723780576189,0,0,0,0
4,3,149.072711374184,-35.252863096218,0,0,0,0
4,2,149.125389660273,-35.2798438414833,0,0,0,0
5,1,149.148281992485,-35.3303170427845,0,0,0,0
3,3,149.136668652261,-35.3024000332825,1,0,0,0
4,3,149.135052209555,-35.2523636999698,0,1,0,0
3,3,149.170053831417,-35.2059791441516,0,0,0,0
5,1,149.116832438202,-35.3830721711668,0,0,0,0
7,2,149.086341565826,-35.1942197901922,0,0,0,0
3,1,149.089431220637,-35.3653407083309,0,0,0,0
5,1,149.055886517848,-35.1891690278303,7,0,0,3
1,3,149.075577823531,-35.1836981394718,0,0,0,3
2,3,149.122931750726,-35.1880161453558,0,0,3,0
5,3,149.121894959977,-35.2642192636369,0,0,0,0
2,3,149.091479256598,-35.1781725946656,0,0,0,0
4,4,149.080620579094,-35.3137839271814,7,0,0,3
4,3,149.133033194633,-35.3191761395167,0,0,1,0
7,4,149.158840077575,-35.3304666711249,7,0,4,3
2,3,149.187130488724,-35.3123041870556,6,0,0,3
2,4,149.135665697859,-35.279563162032,0,0,3,0
1,4,149.105049063295,-35.3947982472494,0,0,3,0
7,3,149.091752678765,-35.4374907259925,0,0,0,0
3,4,149.126025997658,-35.2406653267755,0,0,3,0
5,3,149.135068083506,-35.2484071313139,0,0,0,0
5,3,149.04349244937,-35.2174821257001,0,0,0,0
1,3,149.14977083808,-35.1860412472492,0,0,0,0
1,3,149.127813790241,-35.1932478663553,0,0,0,0
2,3,149.169659510484,-35.3237114479831,0,0,0,0
1,1,149.098618674302,-35.4024096542103,0,0,0,0
2,4,149.071066807082,-35.2430041042299,0,0,3,0
2,1,149.100916069656,-35.4287692114388,6,0,0,3
2,1,149.129396428389,-35.3137452644789,0,0,0,0
1,4,149.133930278985,-35.2874780342318,0,0,3,0
4,3,149.110869089276,-35.3753176116943,0,0,0,0
3,1,149.162503283208,-35.1965526400946,6,0,0,3
2,3,149.132914921384,-35.32094271133,0,0,0,0
3,1,149.146393423772,-35.4036627164321,4,0,1,3
3,3,149.134610665703,-35.2867563226928,0,0,0,0
1,4,149.125553365103,-35.3021048066801,0,1,4,0
3,3,149.166267809259,-35.2357800261132,0,0,1,0
4,1,149.132282892257,-35.208231559009,0,0,0,0
3,1,149.086836176995,-35.4207399924876,0,0,0,0
2,4,149.057504837385,-35.3453391807026,0,0,4,0
2,4,149.158676046243,-35.2950836530535,0,0,4,0
1,1,149.098497120368,-35.3142432342487,0,0,0,0
5,4,149.131394322246,-35.4576899416781,0,0,5,0
2,3,149.041121273822,-35.220159542845,0,0,0,0
3,2,149.128067435552,-35.2771014069521,6,1,0,3
2,2,149.136007662594,-35.2803649269297,0,0,0,0
2,4,149.039166817134,-35.2215029315836,0,0,4,0
6,3,149.08582034628,-35.4293114095038,0,0,0,0
5,3,149.131015333048,-35.1829251019005,0,0,0,0
3,3,149.080174892699,-35.2312375681375,0,1,3,0
4,3,149.135844064192,-35.3369710637521,0,0,0,0
3,3,149.134694522619,-35.3197602403965,0,0,0,0
2,1,149.08701867223,-35.2779368954417,0,0,0,0
4,3,149.0642979947,-35.3221741369698,0,0,0,0
5,1,149.145574611152,-35.1972695034457,0,0,0,0
6,3,149.149148437817,-35.3225472717061,0,1,0,0
2,3,149.034841401211,-35.2275784765908,0,0,3,0
3,3,149.071755589351,-35.3961989531506,0,0,0,0
7,3,149.090420692669,-35.1734145717415,6,0,0,3
6,4,149.067149158807,-35.4191558178482,0,0,3,0
5,4,149.080109072877,-35.2313367462074,0,0,1,0
7,1,149.077344067737,-35.4058572349201,0,0,0,0
4,1,149.106758995613,-35.214527602981,0,0,0,0
6,3,149.102554747354,-35.360129288107,0,0,0,0
3,3,149.170132479488,-35.3237648946189,0,0,0,0
3,1,149.133182826213,-35.3019079640044,0,0,0,0
3,4,149.103256482442,-35.4245045627257,0,0,3,0
3,1,149.12978770774,-35.2661223376343,1,0,0,0
7,2,149.169342477346,-35.3023341259244,6,0,0,3
1,3,149.055458425484,-35.1893043825178,0,0,1,0
5,1,149.135972628328,-35.2648993153751,0,0,0,0
4,3,149.134655035685,-35.2870176422341,0,0,0,0
3,3,149.122314483538,-35.2735559499916,0,0,0,0
2,2,149.122207829488,-35.1884944977215,0,1,0,0
5,1,149.162723733656,-35.3312368810037,0,0,0,0
6,3,149.026251158951,-35.3291611269832,0,0,1,3
1,2,149.10625868523,-35.4030797024736,0,0,0,0
4,3,149.12535135997,-35.2823040247221,0,0,0,0
2,4,149.0689572468,-35.1975271202921,6,0,3,3
4,1,149.133322851611,-35.3093358009226,0,0,0,0
4,3,149.057707297918,-35.3713851503118,0,0,0,0
1,1,149.074733213973,-35.2257068582016,0,0,0,0
6,1,149.144110854146,-35.2355724228345,0,0,0,0
3,3,149.130061430765,-35.2352506211228,0,0,0,0
4,3,149.070593017544,-35.2411477384576,1,0,0,3
5,3,149.014376585963,-35.1973704358292,7,0,1,3
2,1,149.087602665415,-35.3365632211179,0,0,0,0
6,1,149.131842465227,-35.2806125598663,1,0,0,0
4,3,149.151445752654,-35.3972850844516,0,0,0,0
7,3,149.145861445294,-35.3166027754139,0,0,0,0
4,1,149.126718260908,-35.2331481140089,0,0,0,0
5,1,149.133953835614,-35.281331411038,0,0,0,0
4,4,149.102651982089,-35.4063630608621,0,0,3,0
3,3,149.163818978856,-35.340410212601,0,0,0,0
1,1,149.153655718492,-35.2287839044883,0,1,0,0
3,2,149.154672151539,-35.3428729530305,6,0,0,3
6,3,149.097942754011,-35.3076529299039,0,0,0,0
1,2,149.131845134797,-35.1872323617745,0,0,0,0
6,3,149.125387195176,-35.2858192058502,0,0,0,0
4,2,149.168996149937,-35.3344504147422,0,0,0,0
5,2,149.05347955256,-35.3262612511899,0,0,0,0
2,1,149.230486681064,-35.3290681204744,0,0,0,0
7,4,149.082685777942,-35.4333058248109,0,1,3,0
7,3,149.056237758129,-35.1890337013567,0,0,0,0
2,3,149.143465445225,-35.3372530847207,0,0,0,0
6,4,149.177450471729,-35.2988726186754,0,0,3,0
1,3,149.155632852714,-35.332750755526,6,0,0,3
6,3,149.102156682523,-35.4064175164958,0,0,0,0
3,3,149.163043028548,-35.3314257379867,6,0,0,1
7,4,149.15526865345,-35.1847729450326,0,0,3,0
4,3,149.043152631049,-35.1925259849558,0,0,0,0
5,3,149.106963201881,-35.3116835899193,1,0,0,0
4,3,149.069827141965,-35.3488304701465,0,0,0,0
3,3,149.069717273605,-35.349010775133,0,0,0,3
2,1,149.09829057091,-35.3441623589309,0,0,0,0
4,3,149.139010090568,-35.2539367351425,0,0,4,0
2,1,149.154058928026,-35.3259031534789,0,0,0,0
5,3,149.13672387258,-35.3169086428741,0,0,0,0
3,3,149.138813240397,-35.3442879191987,0,0,0,0
5,3,149.146930468754,-35.2855622768877,0,0,0,0
7,2,149.148918979194,-35.3234037245852,0,0,0,0
2,3,149.100652132141,-35.3509650355831,0,0,3,0
5,3,149.139278714431,-35.2777027349169,0,0,0,0
5,3,149.08068680529,-35.3140722889131,0,0,0,0
5,1,149.189080530743,-35.2943629939555,8,0,0,4
7,2,149.181079294742,-35.3001189342202,0,0,0,0
5,2,149.127513722472,-35.2893500866772,0,0,0,0
4,3,149.135224851342,-35.2787795242818,0,0,0,0
7,2,149.122905460888,-35.2638848516705,0,0,0,0
1,1,149.176286881912,-35.3379512549195,6,0,0,3
4,3,149.126005824166,-35.283302442942,6,0,3,3
5,2,149.130113314396,-35.3152135895267,0,0,0,0
2,3,149.098202140397,-35.3437658736759,0,0,0,0
7,3,149.082005611104,-35.3256255516244,0,0,0,0
6,4,149.132167115407,-35.24807664382,0,0,3,0
3,1,149.129290779506,-35.279407428092,0,0,0,3
2,2,149.140821445322,-35.2188755934129,6,0,0,3
4,1,149.102646700066,-35.4208640270414,0,0,0,0
3,1,149.117906297884,-35.2726677407553,0,0,0,0
2,3,149.057376323089,-35.2395674999905,0,0,0,0
6,1,149.136959717884,-35.2777142175616,0,0,0,0
4,3,149.095181680117,-35.2019816595094,0,0,1,0
7,4,149.057543732519,-35.3738816661406,0,1,4,0
4,1,149.119265526202,-35.2863386475194,1,0,0,3
5,2,149.037986764928,-35.4577932235149,7,0,0,3
4,1,149.148708819484,-35.3226919795116,0,0,0,0
4,1,149.064980000359,-35.4027723155603,0,0,0,0
1,3,149.094939253361,-35.2011616745765,0,0,0,0
2,4,149.085210270149,-35.3893057469037,6,1,3,3
1,3,149.084271225197,-35.3497055707257,6,0,3,3
3,1,149.05588463403,-35.2436598316957,1,0,0,0
5,1,149.148632176711,-35.2007423199543,0,0,0,0
2,2,149.052245363389,-35.3423129603478,0,0,0,0
2,3,149.088461991178,-35.3267570580011,6,0,0,3
4,2,149.137123741008,-35.1859470971975,0,0,0,0
4,1,149.139727183708,-35.2900765619295,0,0,0,0
5,1,149.08733480931,-35.252232651712,0,0,0,0
5,2,149.134588793164,-35.2868284461955,0,0,0,0
5,1,149.176803672971,-35.3378784404963,6,0,0,3
7,2,149.170223169216,-35.3084795248797,0,0,0,3
1,3,149.071766526554,-35.3961088232856,0,0,0,0
5,2,149.16366391784,-35.3406031522921,0,1,0,0
4,3,149.044766991439,-35.244114239535,0,0,0,0
4,2,149.153554626125,-35.3329785643468,0,0,0,0
4,1,149.066731091161,-35.3417481663912,0,0,0,0
5,4,149.092393883007,-35.364778138088,0,0,3,0
5,1,149.138666100378,-35.2101986913239,0,0,1,0
4,2,149.019913861586,-35.2238584421897,0,0,0,0
1,1,149.054564051096,-35.2197406908532,0,0,0,0
2,3,149.12636534562,-35.2781034660809,0,0,0,0
1,2,149.129406934444,-35.2761898105286,0,0,0,0
7,1,149.054154138806,-35.3730177778311,0,0,0,3
6,1,149.091285958754,-35.3571633477688,0,0,0,0
2,3,149.133948357838,-35.2490031244477,0,0,0,0
5,3,149.078588268218,-35.2513457375846,6,0,0,3
7,3,149.075510481212,-35.2766819957513,0,0,4,0
4,1,149.124702873073,-35.2838190615881,0,0,0,0
2,4,149.13702495108,-35.1859562141324,0,0,1,0
1,1,149.093165820117,-35.3238698741199,1,0,0,3
5,2,149.072107929622,-35.2397049334211,0,0,0,0
2,3,149.134229706486,-35.2461908937855,0,0,0,0
6,1,149.132759823321,-35.2040942408893,0,1,0,0
1,4,149.062024651965,-35.2215657824939,0,1,0,0
2,3,149.07357419764,-35.2412006140874,0,0,3,0
3,4,149.202952897472,-35.3077646196291,0,0,5,0
4,1,149.019671663872,-35.2194242156231,0,0,0,0
2,4,149.074711538027,-35.2534658761224,6,0,3,3
6,1,149.074215275585,-35.347638535438,0,0,0,0
2,1,149.127681364691,-35.2458549954352,0,0,0,0
5,4,149.122557303791,-35.3295868296801,0,1,3,0
2,3,149.180147714013,-35.3223992731901,0,0,0,0
7,1,149.058615620441,-35.2724902085312,0,1,0,0
2,1,149.127149785507,-35.3264641180877,0,0,0,0
4,3,149.14392480957,-35.2359962239726,0,0,0,0
5,1,149.132196633516,-35.1873581842612,0,0,0,0
1,3,149.144745141387,-35.405376938011,6,0,0,3
2,3,149.081005452084,-35.3138197488914,0,0,3,0
1,1,149.103547843615,-35.1726660218901,0,0,0,0
5,2,149.050159000484,-35.239813495769,1,0,0,0
4,1,149.12935657806,-35.2793082240043,4,0,0,0
7,2,149.131990211894,-35.4584013114863,0,0,0,0
4,4,149.072887563591,-35.2533677122084,0,0,3,0
1,3,149.072479638668,-35.4222247858866,0,0,0,0
7,3,149.012433649405,-35.2098441061526,0,0,0,0
4,3,149.108175140326,-35.1958971936528,0,0,3,0
6,3,149.076590159992,-35.3595787766054,0,0,3,0
3,4,149.129307317814,-35.27571224104,0,0,3,0
4,3,149.06483742019,-35.3230390911564,0,0,1,0
4,3,149.083390804835,-35.3251470443867,0,0,3,0
2,1,149.155247572851,-35.2467531917528,5,0,0,0
2,2,149.17708205857,-35.3342099651345,0,0,0,0
6,3,149.067052169416,-35.2362556105132,0,0,0,0
2,2,149.198187201499,-35.2345627640765,0,0,0,0
2,1,149.105417161639,-35.3621909659313,0,0,0,0
2,1,149.042084723328,-35.3491836590087,0,0,0,0
5,4,149.019254190236,-35.2183697640973,0,0,4,0
1,1,149.081125318554,-35.287692200978,0,0,0,0
2,2,149.062656830602,-35.2342117606831,0,0,0,0
7,4,149.13161785612,-35.3432048984143,0,0,4,0
3,3,149.043679349022,-35.2179507336726,0,0,3,0
7,3,149.147602572121,-35.4026699704569,0,0,0,0
5,2,149.132482508024,-35.2750421156277,0,0,0,0
2,3,149.138865112275,-35.1694789265865,0,0,0,0
3,4,149.140236275793,-35.2511955712167,0,0,1,0
5,3,149.132489906878,-35.2071498239587,0,0,0,0
7,1,149.068052663918,-35.3440547277666,0,0,0,0
6,3,149.135282796435,-35.266495270243,0,0,3,0
5,1,149.125234704428,-35.2326989113042,0,0,0,0
6,2,149.056583030765,-35.3490887403461,0,0,0,0
2,4,149.075796757616,-35.2503649285823,0,0,3,0
5,3,149.098213208015,-35.3136731041269,6,0,0,3
1,3,149.052091537905,-35.3426284522691,0,0,0,0
1,3,149.131704749804,-35.2621007811357,0,0,0,0
4,3,149.133766863431,-35.2812504901039,0,0,0,0
7,2,149.067296490356,-35.2399867358372,0,0,0,0
2,1,149.124406638984,-35.307495426829,0,0,0,0
1,3,149.06884781388,-35.3484073714422,0,1,0,0
2,3,149.161857499093,-35.3033351978491,0,0,0,0
4,3,149.125455168029,-35.2795373496015,0,0,0,0
2,1,149.144890199503,-35.2550568696958,6,0,0,3
6,3,149.112394981233,-35.2684186080716,0,0,4,0
6,4,149.095224736614,-35.4346038531599,0,0,3,5
1,4,149.131255049742,-35.29934133769,0,0,4,0
7,3,149.145421989114,-35.3168285838472,0,0,0,0
5,1,149.093686863853,-35.3490864968299,0,0,0,0
5,2,149.170752632083,-35.3038103099282,0,0,0,0
2,2,149.052091537905,-35.3426284522691,6,0,0,3
4,3,149.136849635804,-35.3196588480523,0,0,0,0
6,2,149.062963599178,-35.4163729224194,0,0,0,0
3,1,149.087372050246,-35.2337656871727,0,0,0,3
2,3,149.130713064019,-35.2602722159382,0,0,3,0
6,1,149.093926479862,-35.4100735775506,0,0,0,0
4,3,149.162514964871,-35.3371673674769,0,0,0,0
2,3,149.072030532409,-35.3959104130757,0,0,0,0
7,3,149.057548783096,-35.345249038269,6,0,0,3
5,3,149.060894335735,-35.2263895259975,0,0,0,0
3,3,149.126005824166,-35.283302442942,0,0,0,0
3,3,149.150160833068,-35.2975723454149,6,0,0,3
1,1,149.118177204856,-35.4337748185718,0,1,0,0
2,3,149.131509024055,-35.2634799113668,0,0,0,0
3,3,149.108317505032,-35.3673707377322,0,1,0,0
6,4,149.075229930101,-35.4051103781823,0,0,3,0
2,3,149.046049665926,-35.2136960411023,0,1,4,0
2,3,149.128741711156,-35.182098190832,0,0,0,0
5,4,149.070196216617,-35.5476245620581,0,0,5,0
2,2,149.111242828536,-35.2434185199479,7,1,0,3
1,2,149.083702081206,-35.3420122303087,6,0,0,3
7,1,149.147591451253,-35.2086566699286,0,0,0,0
5,1,149.082831976308,-35.3395223292227,0,0,0,0
5,1,149.134947659608,-35.3199041776179,6,0,0,3
4,3,149.093874471845,-35.2014598409035,7,0,0,3
1,3,149.064089772524,-35.2415564384481,0,0,0,0
4,1,149.127028733765,-35.2808336446775,0,0,0,0
4,3,149.102913857672,-35.3471690368445,6,0,0,3
4,4,149.144483935933,-35.1622986132848,1,0,4,3
4,1,149.115733756932,-35.4179242044255,0,0,0,0
4,3,149.135326677837,-35.3161275424395,0,0,0,0
3,1,149.074420236055,-35.4249020183268,0,1,0,0
2,1,149.056960143645,-35.3732059639019,0,0,0,0
5,3,149.180967340228,-35.2991637610845,0,0,4,0
5,2,149.116744669116,-35.37497005557,0,0,0,0
7,3,149.065832883608,-35.2363282897538,6,0,1,3
5,3,149.174507934477,-35.2960994816731,0,0,0,0
4,1,149.119372049931,-35.1860456387513,0,0,0,0
3,1,149.072438163027,-35.3964058835977,0,0,0,0
2,1,149.082582645922,-35.2092001066245,0,0,0,0
2,1,149.047990492134,-35.2073955494459,0,0,0,0
4,1,149.18399319116,-35.3412840235591,6,0,0,3
4,1,149.126425956171,-35.3125675401787,0,0,0,0
5,2,149.075522304088,-35.2506354593362,7,0,1,3
7,3,149.174849526559,-35.2964955673404,0,0,0,0
6,2,149.147375419241,-35.2822000674444,0,0,0,0
5,4,149.121086073925,-35.2593261535167,0,0,0,0
2,1,149.137570832595,-35.1840269081335,0,0,0,0
5,2,149.084058300229,-35.3454427909167,0,0,0,0
3,3,149.122711054698,-35.1951273976182,1,0,4,0
3,3,149.136077055391,-35.2401775481719,6,0,0,3
1,1,149.055036131308,-35.3564705586157,4,0,0,0
2,1,149.185193335312,-35.3418500759818,0,0,0,0
6,4,149.163714307219,-35.2737625241481,7,0,5,3
2,3,149.090122473346,-35.3487735012448,0,0,0,0
6,1,149.119767340524,-35.1860993555631,0,0,0,0
6,3,149.017629707068,-35.2276078964595,1,0,0,3
5,2,149.103950776452,-35.3496737045621,0,0,0,0
6,2,149.102757039886,-35.4210712270948,0,0,0,0
5,3,149.13565413852,-35.2721097447058,0,0,0,0
7,1,149.077378033769,-35.393870707338,0,1,0,0
5,3,149.075643043349,-35.2504911904463,1,0,0,3
2,1,149.104018016182,-35.3129927513455,0,0,0,3
7,3,149.061660318871,-35.3586939518459,0,0,0,0
4,1,149.130395927165,-35.1649812967614,6,0,0,3
3,3,149.128732031965,-35.2731261904852,0,0,0,0
4,1,149.091059547787,-35.2852254325881,0,0,0,0
5,4,149.16366391784,-35.3406031522921,0,0,3,0
2,2,149.088047244947,-35.3434737387677,0,0,0,0
3,2,149.137712525722,-35.1833778396314,0,0,0,0
2,3,149.111900125011,-35.4334918991325,6,0,0,3
4,1,149.135409224214,-35.3197234468772,0,0,0,0
3,3,149.134665833048,-35.2868914545779,0,0,0,0
2,1,149.111032830564,-35.2247895383303,0,1,0,0
2,3,149.131793450271,-35.2479959089354,0,0,3,0
6,2,149.091298312324,-35.4564259340486,0,0,0,0
1,2,149.098135061134,-35.1714173384285,0,0,0,0
6,3,149.038967241895,-35.4581534794647,0,1,0,1
4,3,149.088454933976,-35.3457490841736,0,0,0,0
4,3,149.138634559208,-35.3426027693852,0,0,0,0
3,3,149.073684191403,-35.2603881443123,0,0,0,0
5,2,149.121544723252,-35.2732231999744,0,0,0,0
1,1,149.072094824415,-35.2940150804111,0,0,0,0
5,3,149.090167379766,-35.3496837335741,0,0,0,0
4,3,149.070827595613,-35.3480819262828,0,0,3,0
3,3,149.095933060351,-35.2293702922701,6,0,0,3
2,3,149.094028177899,-35.2014417082369,0,0,0,0
5,1,149.050529693169,-35.3862313178566,0,0,0,0
4,3,149.17113496556,-35.3246557956754,1,0,0,0
2,3,149.146316474688,-35.2995234818439,0,0,0,0
1,3,149.174016541758,-35.3031479842693,0,0,0,0
4,3,149.101791921247,-35.3761810854156,0,0,0,0
4,3,149.167529360591,-35.3648563358126,0,0,0,0
3,3,149.230805683301,-35.3290945739126,7,1,1,3
3,3,149.067964743296,-35.4203450587395,0,0,0,0
2,4,149.131658226517,-35.2603884280772,0,1,3,0
5,3,149.130477692546,-35.279343156304,0,0,0,0
3,3,149.099764004812,-35.2051417885285,0,0,0,0
5,1,149.137180552575,-35.2643572870684,0,0,0,0
6,3,149.086341565826,-35.1942197901922,0,0,0,0
1,1,149.107413127329,-35.2836180291664,0,0,0,0
3,1,149.102679698916,-35.4208369644305,0,0,0,0
1,3,149.095933060351,-35.2293702922701,0,0,3,0
5,1,149.105858992515,-35.3632540237119,0,0,0,0
4,3,149.130998986322,-35.2604251434697,6,0,0,3
1,3,149.075444616206,-35.3578940770285,7,0,1,3
7,2,149.071788407835,-35.3959375759657,0,0,0,0
7,4,149.061643393831,-35.161191077122,0,0,5,3
2,1,149.110662051866,-35.2446086762238,0,0,0,0
6,2,149.094984079968,-35.2020268627642,0,0,0,0
